Season,Cruise,Sequence,CoreSeaso,StartDate,Week,Year,StartTemperature,StartSalinity,StartDO,N_TEMPERATURE,N_SALINITY,N_DO,AnalysisYN,Status,Gear,Mesh,Aliquot,FlowFlag,VolumeFiltered,Taxa,TotalAbundance
2011,983,4076,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,98.56,Gobiidae,1
2011,983,4076,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,98.56,Engraulidae,1
2011,983,4076,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,98.56,Micropogonias undulatus,15
2011,984,4077,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,95.04,Unidentified,3
2011,984,4077,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,95.04,Paralichthys albigutta,1
2011,984,4077,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,95.04,Lagodon rhomboides,1
2011,984,4077,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,95.04,Engraulidae,1
2011,984,4077,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,95.04,Brevoortia tyrannus,1
2011,984,4077,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,95.04,Myrophis punctatus,3
2011,984,4077,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,95.04,Micropogonias undulatus,9
2011,984,4078,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,93.28,Brevoortia tyrannus,3
2011,984,4078,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,93.28,Clupeiformes,1
2011,984,4078,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,93.28,Engraulidae,1
2011,984,4078,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,93.28,Lagodon rhomboides,3
2011,984,4078,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,93.28,Micropogonias undulatus,6
2011,984,4078,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,93.28,Myrophis punctatus,2
2011,984,4078,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,93.28,Paralichthys albigutta,4
2011,984,4079,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,93.28,Leiostomus xanthurus,3
2011,984,4079,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,93.28,Paralichthys albigutta,3
2011,984,4079,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,93.28,Micropogonias undulatus,21
2011,984,4079,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,93.28,Lagodon rhomboides,7
2011,984,4079,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,93.28,Brevoortia tyrannus,4
2011,984,4079,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,93.28,Gobiidae,1
2011,984,4079,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,93.28,Engraulidae,12
2011,984,4079,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,93.28,Myrophis punctatus,3
2011,984,4080,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,116.16,Lagodon rhomboides,13
2011,984,4080,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,116.16,Paralichthys albigutta,5
2011,984,4080,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,116.16,Myrophis punctatus,5
2011,984,4080,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,116.16,Leiostomus xanthurus,12
2011,984,4080,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,116.16,Engraulidae,8
2011,984,4080,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,116.16,Brevoortia tyrannus,12
2011,984,4080,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,116.16,Anguilla rostrata,1
2011,984,4080,Yes,12/15/2010,6,2010,5.8,30.1,11.6,7,31.4,9.4,Yes,Processed,Neuston,1MM,1,,116.16,Micropogonias undulatus,22
2011,985,4081,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,105.6,Brevoortia tyrannus,1
2011,985,4081,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,105.6,Paralichthys albigutta,3
2011,985,4081,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,105.6,Myrophis punctatus,7
2011,985,4081,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,105.6,Leiostomus xanthurus,4
2011,985,4081,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,105.6,Engraulidae,1
2011,985,4081,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,105.6,Micropogonias undulatus,14
2011,985,4081,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,105.6,Lagodon rhomboides,1
2011,985,4082,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,103.84,Brevoortia tyrannus,3
2011,985,4082,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,103.84,Engraulidae,2
2011,985,4082,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,103.84,Lagodon rhomboides,3
2011,985,4082,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,103.84,Leiostomus xanthurus,3
2011,985,4082,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,103.84,Micropogonias undulatus,5
2011,985,4082,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,103.84,Myrophis punctatus,6
2011,985,4082,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,103.84,Paralichthys albigutta,5
2011,985,4083,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,I,102.08,Lagodon rhomboides,1
2011,985,4083,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,I,102.08,Paralichthys albigutta,1
2011,985,4083,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,I,102.08,Myrophis punctatus,7
2011,985,4083,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,I,102.08,Leiostomus xanthurus,4
2011,985,4083,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,I,102.08,Engraulidae,1
2011,985,4083,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,I,102.08,Micropogonias undulatus,9
2011,985,4084,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,91.52,Brevoortia tyrannus,3
2011,985,4084,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,91.52,Lagodon rhomboides,3
2011,985,4084,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,91.52,Leiostomus xanthurus,3
2011,985,4084,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,91.52,Micropogonias undulatus,5
2011,985,4084,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,91.52,Myrophis punctatus,6
2011,985,4084,Yes,12/22/2010,7,2010,7.2,31,10.9,,,,Yes,Processed,Neuston,1MM,1,,91.52,Paralichthys albigutta,2
2011,986,4085,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,93.28,Leiostomus xanthurus,3
2011,986,4085,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,93.28,Micropogonias undulatus,3
2011,986,4085,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,93.28,Brevoortia tyrannus,3
2011,986,4085,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,93.28,Paralichthys albigutta,1
2011,986,4085,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,93.28,Lagodon rhomboides,1
2011,986,4086,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,100.32,Engraulidae,1
2011,986,4086,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,100.32,Lagodon rhomboides,1
2011,986,4086,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,100.32,Leiostomus xanthurus,8
2011,986,4086,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,100.32,Micropogonias undulatus,11
2011,986,4086,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,100.32,Paralichthys albigutta,1
2011,986,4086,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,100.32,Paralichthys dentatus,1
2011,986,4087,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,114.4,Lagodon rhomboides,1
2011,986,4087,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,114.4,Paralichthys lethostigma,1
2011,986,4087,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,114.4,Paralichthys albigutta,4
2011,986,4087,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,114.4,Myrophis punctatus,7
2011,986,4087,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,114.4,Leiostomus xanthurus,7
2011,986,4087,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,114.4,Micropogonias undulatus,17
2011,986,4088,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,110.88,Paralichthys albigutta,3
2011,986,4088,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,110.88,Leiostomus xanthurus,6
2011,986,4088,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,110.88,Paralichthys lethostigma,2
2011,986,4088,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,110.88,Micropogonias undulatus,13
2011,986,4088,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,110.88,Lagodon rhomboides,1
2011,986,4088,Yes,12/29/2010,8,2010,4.7,30.5,13.1,,,,Yes,Processed,Neuston,1MM,1,,110.88,Myrophis punctatus,3
